,major_code,major_name,subject_group,point,year,university_code,university_name
3487,7310403,Tâm lý học giáo dục,B08; D14,24.5,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3488,7310403,Tâm lý học giáo dục,D01,24.3,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3489,7310501,Địa lý học,A01; C00; D01; D15,20.25,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3490,7310608,Đông phương học,D04; D14,24.6,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3491,7310608,Đông phương học,D01,24.2,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3492,7310613,Nhật Bản học,D14,26.0,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3493,7310613,Nhật Bản học,D01,25.9,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3494,7310613,Nhật Bản học,D06; D63,25.45,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3495,7310613_CLC,Nhật Bản học - Chất lượng cao,D14,24.4,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3496,7310613_CLC,Nhật Bản học - Chất lượng cao,D01; D06; D63,23.4,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3497,7310614,Hàn Quốc học,D01; D14; DD2; DH5,25.45,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3498,7310630,Việt Nam học,C00,26.0,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3499,7310630,Việt Nam học,D01; D14; D15,25.5,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3500,7320101,Báo chí,C00,28.25,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3501,7320101,Báo chí,D14,27.15,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3502,7320101,Báo chí,D01,27.0,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3503,7320101_CLC,Báo chí - Chất lượng cao,C00,27.5,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3504,7320101_CLC,Báo chí - Chất lượng cao,D14,25.6,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3505,7320101_CLC,Báo chí - Chất lượng cao,D01,25.3,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3506,7320104,Truyền thông đa phương tiện,D14; D15,27.55,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3507,7320104,Truyền thông đa phương tiện,D01,27.15,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3508,7320201,Thông tin thư viện,C00,23.5,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3509,7320201,Thông tin thư viện,A01; D01; D14,21.75,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3510,7320205,Quản lý thông tin,C00,26.75,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3511,7320205,Quản lý thông tin,A01; D14,25.0,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3512,7320205,Quản lý thông tin,D01,24.5,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3513,7320303,Lưu trữ học,C00,21.75,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3514,7320303,Lưu trữ học,D01; D14; D15,21.75,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3515,7340406,Quản trị văn phòng,C00,26.75,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3516,7340406,Quản trị văn phòng,D01; D14,25.05,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3517,7580112,Đô thị học,C00,21.5,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3518,7580112,Đô thị học,A01; D14,21.0,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3519,7580112,Đô thị học,D01,20.75,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3520,7760101,Công tác xã hội,C00,22.6,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3521,7760101,Công tác xã hội,D01; D14; D15,21.75,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3522,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,27.6,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3523,7810103,Quản trị dịch vụ du lịch và lữ hành,D14,25.8,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3524,7810103,Quản trị dịch vụ du lịch và lữ hành,D01; D15,25.6,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3525,7810103_CLC,Quản trị dịch vụ du lịch và lữ hành - Chất lượng cao,C00,25.0,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3526,7810103_CLC,Quản trị dịch vụ du lịch và lữ hành - Chất lượng cao,D14; D15,24.2,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3527,7810103_CLC,Quản trị dịch vụ du lịch và lữ hành - Chất lượng cao,D01,24.0,2022,QSX,Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM
3528,7140201,Giáo dục Mầm non,M01; M05; M09; M11,33.43,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3529,7140202,Giáo dục Tiểu học,D01; A01; A00; C04,36.32,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3530,7140204,Giáo dục Công dân,D01; C00; D66; C19,34.92,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3531,7140206,Giáo dục Thể chất,T00; T01; T04; T05,32.83,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3532,7140209,Sư phạm Toán học,A00; A01; D01; D84,34.95,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3533,7140210,Sư phạm Tin học,A00; D01; A01; C01,24.3,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3534,7140211,Sư phạm Vật lý,A00; A01; C01; D01,34.03,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3535,7140212,Sư phạm Hoá học,A00; D07; B00,34.07,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3536,7140213,Sư phạm Sinh học,B00; B02; B03; B08,31.57,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3537,7140217,Sư phạm Ngữ văn,C00; D01; C14; D15,37.17,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3538,7140218,Sư phạm Lịch sử,C00; C03; C19; D14,38.67,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3539,7140231,Sư phạm Tiếng Anh,D01; A01; D11; D12,35.28,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3540,7480201,Công nghệ Thông tin,A00; D01; A01; C01,25.37,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3541,7220201,Ngôn ngữ Anh,D01; D01; D11; D12,32.73,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3542,7220204,Ngôn ngữ Trung Quốc,D01; D04; D14; D11,32.75,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3543,7310630,Việt Nam học,C00; D01; C14; D15,25.5,2022,SP2,Đại Học Sư Phạm Hà Nội 2
3544,7140201,Giáo dục mầm non,M00; M05; M07; M11,19.0,2022,SPD,Đại Học Đồng Tháp
3545,7140202,Giáo dục tiểu học,C01; C03; C04; D01,19.0,2022,SPD,Đại Học Đồng Tháp
3546,7140205,Giáo dục chính trị,C00; C19; D01; D14,24.25,2022,SPD,Đại Học Đồng Tháp
3547,7140206,Giáo dục thể chất,T00; T05; T06; T07,18.0,2022,SPD,Đại Học Đồng Tháp
3548,7140209,Sư phạm toán học,A00; A01; A02; A04,23.1,2022,SPD,Đại Học Đồng Tháp
3549,7140210,Sư phạm tin học,A00; A01; A02; A04,19.0,2022,SPD,Đại Học Đồng Tháp
3550,7140211,Sư phạm vật lý,A00; A01; A02; A04,22.85,2022,SPD,Đại Học Đồng Tháp
3551,7140212,Sư phạm hoá học,A00; B00; D07; A06,23.95,2022,SPD,Đại Học Đồng Tháp
3552,7140213,Sư phạm sinh học,A02; B00; D08; B02,21.85,2022,SPD,Đại Học Đồng Tháp
3553,7140217,Sư phạm ngữ văn,C00; C19; D14; D15,21.0,2022,SPD,Đại Học Đồng Tháp
3554,7140218,Sư phạm lịch sử,C00; C19; D14; D09,26.0,2022,SPD,Đại Học Đồng Tháp
3555,7140219,Sư phạm địa lý,C00; C04; D10; A07,25.0,2022,SPD,Đại Học Đồng Tháp
3556,7140221,Sư phạm âm nhạc,N00; N01,18.0,2022,SPD,Đại Học Đồng Tháp
3557,7140222,Sư phạm mỹ thuật,H00; H07,18.0,2022,SPD,Đại Học Đồng Tháp
3558,7140231,Sư phạm tiếng Anh,D01; D14; D15; D13,19.0,2022,SPD,Đại Học Đồng Tháp
3559,7140246,Sư phạm công nghệ,A00; A01; A02; A04,19.0,2022,SPD,Đại Học Đồng Tháp
3560,7140207,"Sư phạm khoa học tự
nhiên",A00; A02; B00,19.0,2022,SPD,Đại Học Đồng Tháp
3561,7140249,"Sư phạm Lịch sử và
Địa lý",C00; D14; D15; A07,23.25,2022,SPD,Đại Học Đồng Tháp
3562,7220201,"Ngôn ngữ anh 
- Biên - phiên dịch
- Tiếng Anh kinh doanh
- Tiếng Anh du lịch",D01; D14; D15; D13,16.0,2022,SPD,Đại Học Đồng Tháp
3563,7220204,Ngôn ngữ Trung Quốc,C00; D01; D14; D15,16.0,2022,SPD,Đại Học Đồng Tháp
3564,7229042,Quản lý văn hoá,C00; C19; C20; D14,15.0,2022,SPD,Đại Học Đồng Tháp
3565,7310630,Việt Nam học,C00; C19; C20; D01,15.0,2022,SPD,Đại Học Đồng Tháp
3566,7340101,Quản trị kinh doanh,A00; A01; D01; D10,15.5,2022,SPD,Đại Học Đồng Tháp
3567,7340201,Tài chính ngân hàng,A00; A01; D01; D10,15.0,2022,SPD,Đại Học Đồng Tháp
3568,7340301,Kế toán,A00; A01; D01; D10,15.5,2022,SPD,Đại Học Đồng Tháp
3569,7440301,Khoa học môi trường,A00; B00; D07; D08,15.0,2022,SPD,Đại Học Đồng Tháp
3570,7480101,Khoa học máy tính,A00; A01; A02; A04,15.0,2022,SPD,Đại Học Đồng Tháp
3571,7620109,Nông học,A00; B00; D07; D08,15.0,2022,SPD,Đại Học Đồng Tháp
3572,7620301,Nuôi trồng thuỷ sản,A00; B00; D07; D08,15.0,2022,SPD,Đại Học Đồng Tháp
3573,7760101,Công tác xã hội,C00; C19; C20; D14,15.0,2022,SPD,Đại Học Đồng Tháp
3574,7850103,Quản lý đất đai,A00; A01; B00; D07,15.0,2022,SPD,Đại Học Đồng Tháp
3575,51140201,Giáo dục mầm non,M00; M05; M07; M11,17.0,2022,SPD,Đại Học Đồng Tháp
3576,7140201A,Giáo dục mầm non,M00,22.08,2022,SPH,Đại Học Sư Phạm Hà Nội
3577,7140201B,Giáo dục mầm non - SP Tiếng Anh,M01,19.25,2022,SPH,Đại Học Sư Phạm Hà Nội
3578,7140201C,Giáo dục mầm non - SP Tiếng Anh,M02,19.13,2022,SPH,Đại Học Sư Phạm Hà Nội
3579,7140202A,Giáo dục Tiểu học,D01; D02; D03,26.15,2022,SPH,Đại Học Sư Phạm Hà Nội
3580,7140202B,Giáo dục Tiểu học - SP Tiếng Anh,D01,26.55,2022,SPH,Đại Học Sư Phạm Hà Nội
3581,7140203C,Giáo dục Đặc biệt,C00,27.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3582,7140203D,Giáo dục Đặc biệt,D01; D02; D03,24.85,2022,SPH,Đại Học Sư Phạm Hà Nội
3583,7140204B,Giáo dục công dân,C19,27.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3584,7140204C,Giáo dục công dân,C20,27.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3585,7140205B,Giáo dục chính trị,C19,28.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3586,7140205C,Giáo dục chính trị,C20,28.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3587,7140206A,Giáo dục Thể chất,T01,19.55,2022,SPH,Đại Học Sư Phạm Hà Nội
3588,7140208C,Giáo dục Quốc phòng và An ninh,C00,26.0,2022,SPH,Đại Học Sư Phạm Hà Nội
3589,7140208D,Giáo dục Quốc phòng và An ninh,D01; D02; D03,23.85,2022,SPH,Đại Học Sư Phạm Hà Nội
3590,7140209A,Sư phạm Toán học,A00,26.25,2022,SPH,Đại Học Sư Phạm Hà Nội
3591,7140209B,Sư phạm Toán học (Dạy Toán bằng tiếng Anh),A00,27.7,2022,SPH,Đại Học Sư Phạm Hà Nội
3592,7140209D,Sư phạm Toán học (Dạy Toán bằng tiếng Anh),D01,27.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3593,7140210A,SP Tin học,A00,23.55,2022,SPH,Đại Học Sư Phạm Hà Nội
3594,7140210B,SP Tin học,A01,23.45,2022,SPH,Đại Học Sư Phạm Hà Nội
3595,7140211A,SP Vật lý,A00,25.35,2022,SPH,Đại Học Sư Phạm Hà Nội
3596,7140211B,SP Vật lý,A01,25.55,2022,SPH,Đại Học Sư Phạm Hà Nội
3597,7140211C,SP Vật lý (dạy Vật lý bằng tiếng Anh),A00,25.9,2022,SPH,Đại Học Sư Phạm Hà Nội
3598,7140211D,SP Vật lý (dạy Vật lý bằng tiếng Anh),A01,26.1,2022,SPH,Đại Học Sư Phạm Hà Nội
3599,7140212A,SP Hoá học,A00,25.8,2022,SPH,Đại Học Sư Phạm Hà Nội
3600,7140212B,SP Hoá học (dạy Hoá học bằng tiếng Anh),D07,26.0,2022,SPH,Đại Học Sư Phạm Hà Nội
3601,7140212C,SP Hoá học,B00,26.0,2022,SPH,Đại Học Sư Phạm Hà Nội
3602,7140213B,SP Sinh học,B00,23.63,2022,SPH,Đại Học Sư Phạm Hà Nội
3603,7140213D,SP Sinh học,D08; D32; D34,20.78,2022,SPH,Đại Học Sư Phạm Hà Nội
3604,7140217C,SP Ngữ văn,C00,28.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3605,7140217D,SP Ngữ văn,D01; D02; D03,25.95,2022,SPH,Đại Học Sư Phạm Hà Nội
3606,7140218C,SP Lịch sử,C00,28.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3607,7140218D,SP Lịch sử,D14,27.05,2022,SPH,Đại Học Sư Phạm Hà Nội
3608,7140219B,SP Địa lý,C04,26.9,2022,SPH,Đại Học Sư Phạm Hà Nội
3609,7140219C,SP Địa lý,C00,27.75,2022,SPH,Đại Học Sư Phạm Hà Nội
3610,7140221A,Sư phạm Âm nhạc,N01,19.13,2022,SPH,Đại Học Sư Phạm Hà Nội
3611,7140221B,Sư phạm Âm nhạc,N02,18.38,2022,SPH,Đại Học Sư Phạm Hà Nội
3612,7140222B,Sư phạm Mỹ thuật,H02,21.0,2022,SPH,Đại Học Sư Phạm Hà Nội
3613,7140231A,SP Tiếng Anh,D01,27.39,2022,SPH,Đại Học Sư Phạm Hà Nội
3614,7140233C,SP Tiếng Pháp,D15; D42; D44,23.51,2022,SPH,Đại Học Sư Phạm Hà Nội
3615,7140233D,SP Tiếng Pháp,D01; D02; D03,25.31,2022,SPH,Đại Học Sư Phạm Hà Nội
3616,7140246A,SP Công nghệ,A00,19.15,2022,SPH,Đại Học Sư Phạm Hà Nội
3617,7140246C,SP Công nghệ,C01,19.3,2022,SPH,Đại Học Sư Phạm Hà Nội
3618,7140114C,Quản lí giáo dục,C20,26.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3619,7140114D,Quản lí giáo dục,D01; D02; D03,24.6,2022,SPH,Đại Học Sư Phạm Hà Nội
3620,7220201,Ngôn ngữ Anh,D01,26.35,2022,SPH,Đại Học Sư Phạm Hà Nội
3621,7220204A,Ngôn ngữ Trung Quốc,D01,26.05,2022,SPH,Đại Học Sư Phạm Hà Nội
3622,7220204B,Ngôn ngữ Trung Quốc,D04,25.91,2022,SPH,Đại Học Sư Phạm Hà Nội
3623,7229001B,Triết học (Triết học Mác - Lênin),C19,23.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3624,7229001C,Triết học (Triết học Mác - Lênin),C00,22.25,2022,SPH,Đại Học Sư Phạm Hà Nội
3625,7229030C,Văn học,C00,27.0,2022,SPH,Đại Học Sư Phạm Hà Nội
3626,7229030D,Văn học,D01; D02; D03,25.2,2022,SPH,Đại Học Sư Phạm Hà Nội
3627,7310201B,Chính trị học,C19,26.0,2022,SPH,Đại Học Sư Phạm Hà Nội
3628,7310201C,Chính trị học,D66; D68; D70,20.45,2022,SPH,Đại Học Sư Phạm Hà Nội
3629,7310401C,Tâm lý học (Tâm lý học trường học),C00,26.25,2022,SPH,Đại Học Sư Phạm Hà Nội
3630,7310401D,Tâm lý học (Tâm lý học trường học),D01; D02; D03,24.8,2022,SPH,Đại Học Sư Phạm Hà Nội
3631,7310403C,Tâm lý học giáo dục,C00,26.75,2022,SPH,Đại Học Sư Phạm Hà Nội
3632,7310403D,Tâm lý học giáo dục,D01; D02; D03,25.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3633,7310630C,Việt Nam học,C00,25.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3634,7310630D,Việt Nam học,D15,20.45,2022,SPH,Đại Học Sư Phạm Hà Nội
3635,7420101B,Sinh học,B00,17.63,2022,SPH,Đại Học Sư Phạm Hà Nội
3636,7420101D,Sinh học,D08; D32; D34,19.15,2022,SPH,Đại Học Sư Phạm Hà Nội
3637,7440112A,Hóa học,A00,20.05,2022,SPH,Đại Học Sư Phạm Hà Nội
3638,7440112B,Hóa học,B00,19.7,2022,SPH,Đại Học Sư Phạm Hà Nội
3639,7460101B,Toán học,A00,24.35,2022,SPH,Đại Học Sư Phạm Hà Nội
3640,7460101D,Toán học,D01,24.55,2022,SPH,Đại Học Sư Phạm Hà Nội
3641,7480201A,Công nghệ thông tin,A00,23.9,2022,SPH,Đại Học Sư Phạm Hà Nội
3642,7480201B,Công nghệ thông tin,A01,23.85,2022,SPH,Đại Học Sư Phạm Hà Nội
3643,7760101C,Công tác xã hội,C00,24.25,2022,SPH,Đại Học Sư Phạm Hà Nội
3644,7760101D,Công tác xã hội,D01; D02; D03,22.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3645,7760103C,Hỗ trợ giáo dục người khuyết tật,C00,16.75,2022,SPH,Đại Học Sư Phạm Hà Nội
3646,7760103D,Hỗ trợ giáo dục người khuyết tật,D01; D02; D03,17.75,2022,SPH,Đại Học Sư Phạm Hà Nội
3647,7810103C,Quản trị dịch vụ du lịch và lữ hành,C00,26.5,2022,SPH,Đại Học Sư Phạm Hà Nội
3648,7810103D,Quản trị dịch vụ du lịch và lữ hành,D15,23.9,2022,SPH,Đại Học Sư Phạm Hà Nội
3649,7140101,Giáo dục học,B00; C00; C01; D01,22.4,2022,SPS,Đại Học Sư Phạm TPHCM
3650,740201,Giáo dục Mầm non,M00,20.03,2022,SPS,Đại Học Sư Phạm TPHCM
3651,7140202,Giáo dục Tiểu học,A00; A01; D01,24.25,2022,SPS,Đại Học Sư Phạm TPHCM
3652,7140203,Giáo dục Đặc biệt,D01; C00; C15,21.75,2022,SPS,Đại Học Sư Phạm TPHCM
3653,7140204,Giáo dục Công dân,C00; C19; D01,25.5,2022,SPS,Đại Học Sư Phạm TPHCM
3654,7140206,Giáo dục Thể chất,T01; M08,22.75,2022,SPS,Đại Học Sư Phạm TPHCM
3655,7140208,"Giáo dục Quốc phòng - An
ninh",C00; C19; A08,24.05,2022,SPS,Đại Học Sư Phạm TPHCM
3656,7140209,Sư phạm Toán học,A00; A01,27.0,2022,SPS,Đại Học Sư Phạm TPHCM
3657,7140210,Sư phạm Tin học,A00; A01; B08,22.5,2022,SPS,Đại Học Sư Phạm TPHCM
3658,7140211,Sư phạm Vật lý,A00; A01; C01,26.5,2022,SPS,Đại Học Sư Phạm TPHCM
3659,7140212,Sư phạm Hóa học,A00; B00; D07,27.35,2022,SPS,Đại Học Sư Phạm TPHCM
3660,7140213,Sư phạm Sinh học,B00; D08,24.8,2022,SPS,Đại Học Sư Phạm TPHCM
3661,7140217,Sư phạm Ngữ văn,D01; C00; D78,28.25,2022,SPS,Đại Học Sư Phạm TPHCM
3662,7140218,Sư phạm Lịch sử,C00; C14,26.83,2022,SPS,Đại Học Sư Phạm TPHCM
3663,7140219,Sư phạm Địa lý,C00; C04; D15; D78,26.5,2022,SPS,Đại Học Sư Phạm TPHCM
3664,7140231,Sư phạm Tiếng Anh,D01,26.5,2022,SPS,Đại Học Sư Phạm TPHCM
3665,7140230,Sư phạm Tiếng Trung Quốc,D01; D04,25.1,2022,SPS,Đại Học Sư Phạm TPHCM
3666,7140246,Sư phạm Công nghệ,A00; B00; D90; A02,21.6,2022,SPS,Đại Học Sư Phạm TPHCM
3667,7140247,Sư phạm Khoa học tự nhiên,A00; A02; B00; D90,24.0,2022,SPS,Đại Học Sư Phạm TPHCM
3668,7140249,Sư phạm Lịch sử - Địa Lí,C00; C19; C20; D78,25.0,2022,SPS,Đại Học Sư Phạm TPHCM
3669,7220101,Ngôn ngữ Anh,D01,25.5,2022,SPS,Đại Học Sư Phạm TPHCM
3670,7220202,Ngôn ngữ Nga,D01; D02; D80; D78,20.05,2022,SPS,Đại Học Sư Phạm TPHCM
3671,7220203,Ngôn ngữ Pháp,D01; D03,22.35,2022,SPS,Đại Học Sư Phạm TPHCM
3672,7220204,Ngôn ngữ Trung Quốc,D01; D04,24.6,2022,SPS,Đại Học Sư Phạm TPHCM
3673,7220209,Ngôn ngữ Nhật,D01; D06,24.0,2022,SPS,Đại Học Sư Phạm TPHCM
3674,7720210,Ngôn ngữ Hàn Quốc,D01; D96; D78,24.97,2022,SPS,Đại Học Sư Phạm TPHCM
3675,7229030,Văn học,D01; C00; D78,24.7,2022,SPS,Đại Học Sư Phạm TPHCM
3676,7310401,Tâm lý học,B00; C00; D01,25.75,2022,SPS,Đại Học Sư Phạm TPHCM
3677,7310403,Tâm lý học giáo dục,A00; D01; C00,24.0,2022,SPS,Đại Học Sư Phạm TPHCM
3678,7310601,Quốc tế học,D01; D14; D78,23.75,2022,SPS,Đại Học Sư Phạm TPHCM
3679,7310630,Việt Nam học,C00; D01; D78,23.3,2022,SPS,Đại Học Sư Phạm TPHCM
3680,7440102,Vật lý học,A00; A01,21.05,2022,SPS,Đại Học Sư Phạm TPHCM
3681,7440112,Hóa học,A00; B00; D07,23.0,2022,SPS,Đại Học Sư Phạm TPHCM
3682,7480201,Công nghệ thông tin,A00; A01,24.1,2022,SPS,Đại Học Sư Phạm TPHCM
3683,7760101,Công tác xã hội,A00; D01; C00,20.4,2022,SPS,Đại Học Sư Phạm TPHCM
3684,71440231D,Sư phạm Tiếng Anh,D01; D96,26.08,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3685,7210403D,Thiết kế đồ họa,V01; V02; V07; V08,24.5,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3686,7210404C,Thiết kế thời trang,V01; V02; V07; V09,21.6,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3687,7210404D,Thiết kế thời trang,V01; V02; V07; V09,21.6,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3688,7220201D,Ngôn ngữ Anh,D01; D96,22.75,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3689,7340120D,Kinh doanh quốc tế,A00; A01; D01; D90,25.25,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3690,7340122C,Thương mại điện tử,A00; A01; D01; D90,25.15,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3691,7340122D,Thương mại điện tử,A00; A01; D01; D90,26.0,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3692,7340301C,Kế toán,A00; A01; D01; D90,23.75,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3693,7340301D,Kế toán,A00; A01; D01; D90,25.0,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3694,7480108A,Công nghệ kỹ thuật máy tính,A00; A01; D01; D90,25.25,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3695,7480108C,Công nghệ kỹ thuật máy tính,A00; A01; D01; D90,24.75,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3696,7480108D,Công nghệ kỹ thuật máy tính,A00; A01; D01; D90,25.75,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3697,7480118D,Hệ thống những và IoT,A00; A01; D01; D90,24.75,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3698,7480201A,Công nghệ thông tin,A00; A01; D01; D90,26.35,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3699,7480201C,Công nghệ thông tin,A00; A01; D01; D90,26.6,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3700,7480201D,Công nghệ thông tin,A00; A01; D01; D90,26.75,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3701,7480202D,An toàn thông tin,A00; A01; D01; D90,26.0,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3702,7480203D,Kỹ thuật dữ liệu,A00; A01; D01; D90,26.1,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3703,7510102A,"Công nghệ kỹ thuật công trình
xây dựng",A00; A01; D01; D90,19.75,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3704,7510102C,"Công nghệ kỹ thuật công trình
xây dựng",A00; A01; D01; D90,20.0,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3705,7510102D,"Công nghệ kỹ thuật công trình
xây dựng",A00; A01; D01; D90,24.5,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3706,7510106D,"Hệ thống kỹ thuật công trình
xây dựng",A00; A01; D01; D90,18.1,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3707,7510201A,Công nghệ kỹ thuật cơ khí,A00; A01; D01; D90,22.0,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
3708,7510201C,Công nghệ kỹ thuật cơ khí,A00; A01; D01; D90,22.5,2022,SPK,Đại Học Sư Phạm Kỹ Thuật TPHCM
